source,frame,start_s,energy_selected,voiced_candidate,rms_dbfs,zcr,crest_factor_db,centroid_hz,bandwidth_hz,rolloff95_hz,flatness,spectral_entropy,flux_l2,rms_change_db,rms_std_200ms_db,band_0_300_pct,band_300_1000_pct,band_1000_2000_pct,band_2000_4000_pct,band_4000_8000_pct,f0_hz,yin_confidence
BAC009S0002W0350.wav,79,1.58,1,1,-37.923561,0.059561129,6.6023625,303.58538,235.48119,400,0.00046011586,0.31909732,0.023951822,0.54548687,1.2716655,45.479012,53.46921,0.13499113,0.9042747,0.012512083,183.71117,0.99585326
BAC009S0002W0350.wav,80,1.6,1,1,-35.168757,0.062695925,7.1653099,319.74939,239.44079,400,0.00050025378,0.31913347,0.1019413,2.7548043,1.5861054,36.077211,62.775716,0.18891121,0.93261295,0.025548255,181.73241,0.98233071
BAC009S0002W0350.wav,81,1.62,1,1,-33.370767,0.047021944,6.5778011,299.79385,218.04846,400,0.0006118006,0.3186204,0.13119667,1.7979896,2.0605568,39.63827,59.325816,0.67078952,0.34743223,0.01769256,177.08605,0.93633883
BAC009S0002W0350.wav,82,1.6400000000000001,1,1,-33.03737,0.047021944,6.1979243,293.29161,172.1871,350,0.00047636714,0.30982848,0.16974362,0.33339704,2.4706319,31.804318,67.781332,0.17554544,0.2167411,0.022063113,170.49236,0.93307319
BAC009S0002W0350.wav,83,1.6600000000000001,1,0,-38.984239,0.05015674,8.156258,343.2032,323.14514,500,0.0021192338,0.41350671,0.2687863,-5.9468685,2.5010412,36.896399,61.973968,0.46046765,0.53600083,0.13316481,,0
BAC009S0002W0350.wav,84,1.68,1,0,-40.511255,0.056426332,8.851732,468.7256,351.15941,500,0.0032469612,0.31031029,0.49050193,-1.5270168,2.6739928,11.044387,87.005615,0.83578162,0.992779,0.12143826,,0
BAC009S0002W0350.wav,85,1.7,1,0,-42.359224,0.056426332,8.2414199,347.19002,499.46501,750,0.0054609773,0.41136859,0.53894811,-1.8479688,3.0245864,58.378423,37.340056,3.0574928,0.89901619,0.32501193,,0
BAC009S0002W0350.wav,86,1.72,1,0,-45.822568,0.10031348,13.003206,691.57959,812.07994,1750,0.014123282,0.56220521,0.39582303,-3.463344,3.7936076,18.703615,64.055095,13.635992,2.6760983,0.92920068,,0
BAC009S0002W0350.wav,87,1.74,1,0,-48.483857,0.059561129,7.7172835,392.67525,413.73239,600,0.0028988123,0.4219545,0.3070476,-2.6612889,4.8136635,36.670958,61.44503,1.4087296,0.1803458,0.29493663,,0
BAC009S0002W0350.wav,88,1.76,0,0,-52.300845,0.065830721,8.640615,377.03227,428.08801,650,0.0029681435,0.48121082,0.30460844,-3.8169874,6.146425,41.237122,57.60672,0.68009128,0.1369528,0.33911321,,0
BAC009S0002W0350.wav,89,1.78,0,0,-55.65789,0.043887147,7.1469936,290.71471,428.72561,600,0.004345089,0.40145008,0.3510321,-3.3570455,7.4763023,67.868105,30.938816,0.72870749,0.11391591,0.35045644,,0
BAC009S0002W0350.wav,90,1.8,0,0,-56.207102,0.031347962,10.352432,179.13419,203.95749,500,0.0021037471,0.3943998,0.36252116,-0.54921172,8.0367624,83.258881,16.452923,0.19829515,0.057546061,0.032354509,,0
BAC009S0002W0350.wav,91,1.82,0,0,-59.478891,0.05015674,7.3395928,231.24452,178.1374,500,0.0016179731,0.34778287,0.37324636,-3.2717894,8.180338,78.881969,20.790434,0.24992177,0.046341015,0.031334146,,0
BAC009S0002W0350.wav,92,1.84,0,0,-60.067016,0.018808777,6.7831847,315.18718,227.95596,550,0.0029941525,0.42119238,0.24192384,-0.58812527,7.4601652,47.189182,52.170772,0.49039523,0.092425579,0.057225936,,0
BAC009S0002W0350.wav,93,1.86,0,0,-64.581154,0.056426332,7.8969797,212.34745,245.12883,450,0.0046145342,0.40507647,0.34601769,-4.5141373,7.6350129,84.143513,14.966597,0.70397308,0.10823504,0.077681508,,0
BAC009S0002W0350.wav,94,1.8800000000000001,0,0,-58.467916,0.0031347962,5.6601427,123.14488,277.62085,200,0.0052775694,0.30531996,0.43753563,6.1132375,6.6399463,96.131191,2.3408874,1.2798015,0.13695637,0.11116423,,0
BAC009S0002W0350.wav,95,1.9000000000000001,0,0,-63.874965,0.015673981,8.8345267,104.83308,212.54245,200,0.0031872323,0.27727391,0.096522458,-5.4070493,5.8468698,97.727279,1.7006001,0.42389718,0.086498662,0.061724903,,0
BAC009S0002W0350.wav,96,1.92,0,0,-58.197409,0.012539185,6.4767892,59.723616,148.08609,100,0.0015716855,0.12987054,0.42757106,5.6775561,4.6428642,98.392835,1.2739183,0.26669668,0.036426951,0.030122672,,0
BAC009S0002W0350.wav,97,1.94,0,0,-60.863802,0.012539185,8.2846177,83.182357,273.97525,200,0.0062271857,0.21088987,0.10108722,-2.6663925,3.5287807,97.082841,2.2286185,0.35852969,0.17962394,0.15038641,,0
BAC009S0002W0350.wav,98,1.96,0,0,-66.810762,0.02507837,7.8657975,150.53714,471.98751,1000,0.020372105,0.29721134,0.18451426,-5.9469599,3.4709913,88.931117,5.8113136,4.5864804,0.36114404,0.3099446,,0
BAC009S0002W0350.wav,99,1.98,0,0,-60.577273,0.0031347962,2.937643,72.472248,254.6366,150,0.005927019,0.15598563,0.16148625,6.2334891,3.088657,97.610627,1.2641469,0.826984,0.21812889,0.080112956,,0
BAC009S0002W0350.wav,100,2.0,0,0,-68.897442,0.056426332,5.8229997,134.23463,372.37047,300,0.0084079109,0.2463353,0.51093391,-8.3201691,3.4771942,94.929486,2.9929465,1.6094064,0.17845991,0.2897012,,0
BAC009S0002W0350.wav,101,2.02,0,0,-66.692606,0.012539185,6.2108407,119.86186,403.44398,150,0.010955412,0.23199591,0.095919291,2.2048361,3.5881562,96.201247,1.5199147,1.6407968,0.29255112,0.34549081,,0
BAC009S0002W0350.wav,102,2.04,0,0,-61.187825,0.0031347962,5.8425866,89.550145,285.17215,150,0.0049291975,0.14263565,0.47657655,5.5047807,3.5145693,97.81964,1.4941771,0.36420052,0.145407,0.1765752,,0
BAC009S0002W0350.wav,103,2.06,0,0,-62.871697,0.02507837,5.4317517,73.462016,243.69269,100,0.004241184,0.15403042,0.15734524,-1.683872,3.4755984,98.628819,0.89073194,0.26274195,0.085666781,0.13203997,,0
BAC009S0002W0350.wav,104,2.08,0,0,-62.365752,0.031347962,5.6815784,90.399965,258.38953,100,0.0039906422,0.18813634,0.30399368,0.50594445,3.1678987,98.697078,0.52436744,0.49779635,0.14605189,0.13470625,,0
BAC009S0002W0350.wav,105,2.1,0,0,-64.690683,0.034482759,7.250738,80.908168,236.51255,100,0.0042953306,0.18644352,0.039692971,-2.3249308,3.1937509,98.309649,1.3122806,0.17623235,0.088512607,0.11332558,,0
BAC009S0002W0350.wav,106,2.12,0,0,-59.99629,0,5.2503167,69.20334,232.86739,100,0.003937335,0.15755823,0.14850967,4.6943928,2.9410723,98.694928,0.8226482,0.2820681,0.089590302,0.11076536,,0
BAC009S0002W0350.wav,107,2.14,0,0,-69.547261,0.047021944,6.8424871,255.733,712.18176,1000,0.028353845,0.28780524,0.70013348,-9.5509706,3.2963358,88.704386,6.2676676,3.1464334,0.67512407,1.2063892,,0
BAC009S0002W0350.wav,108,2.16,0,0,-51.745266,0.043887147,10.743924,265.23108,99.684395,350,0.00035922657,0.32412712,0.81497715,17.801995,4.890807,61.933003,38.026369,0.022248002,0.0083353242,0.010044998,,0
BAC009S0002W0350.wav,109,2.18,1,0,-45.960523,0.040752351,6.8735523,287.43216,123.59185,350,0.00033243457,0.31622406,0.48553043,5.7847422,7.0578671,29.968401,69.985403,0.016913527,0.020059872,0.0092225995,,0
BAC009S0002W0350.wav,110,2.2,1,0,-47.558817,0.043887147,6.8786711,262.23498,153.84546,400,0.00062743895,0.35310518,0.29865967,-1.5982938,7.6666637,45.202294,54.711967,0.040867344,0.025334936,0.019536478,,0
BAC009S0002W0350.wav,111,2.22,1,1,-44.579936,0.043887147,7.9318782,260.45341,192.87853,600,0.00049762455,0.3752088,0.12643969,2.9788811,8.3619071,52.042304,47.821167,0.064265925,0.030775094,0.041488107,149.9417,0.88051154
BAC009S0002W0350.wav,112,2.24,1,1,-42.884509,0.037617555,7.2233855,268.29838,127.0935,350,0.00026850366,0.33138116,0.16585565,1.6954272,9.2155746,42.439981,57.504508,0.031319292,0.012069069,0.012122247,148.23771,0.96067854
BAC009S0002W0350.wav,113,2.2600000000000002,1,1,-43.589185,0.053291536,7.4486039,268.87235,172.23862,350,0.00063244039,0.32591524,0.02687159,-0.70467557,9.4277084,43.565439,56.293545,0.080413697,0.023035217,0.037566251,147.30005,0.97058086
BAC009S0002W0350.wav,114,2.2800000000000002,1,1,-43.286532,0.068965517,7.67353,344.41595,300.2189,900,0.0012618799,0.44944025,0.22585345,0.30265246,9.3283697,41.983151,56.195391,1.5306887,0.21649514,0.074273821,147.28637,0.95891326
BAC009S0002W0350.wav,115,2.3000000000000003,1,1,-43.424923,0.062695925,7.8756712,287.71047,275.9581,500,0.0017642682,0.41381883,0.10182745,-0.13839131,8.4334833,53.414474,44.471608,1.81828,0.22777683,0.067861068,146.64378,0.94907339
BAC009S0002W0350.wav,116,2.32,1,1,-44.064609,0.05015674,7.2894829,236.40516,119.17011,350,0.00046804141,0.32893541,0.16178242,-0.63968598,7.72977,56.19545,43.666217,0.10252731,0.026648152,0.0091579011,145.88367,0.96420431
BAC009S0002W0350.wav,117,2.34,1,1,-44.438774,0.040752351,6.6975542,226.35795,115.30158,350,0.00037606324,0.32789133,0.04151747,-0.37416496,2.5687088,60.170231,39.734833,0.061737408,0.025483534,0.0077145398,146.79006,0.97873173
BAC009S0002W0350.wav,118,2.36,1,1,-44.235926,0.018808777,5.770462,222.43996,157.78908,350,0.00082890454,0.32667444,0.1109611,0.20284882,1.3315897,64.213919,35.630543,0.073025111,0.053583295,0.028929799,147.57399,0.98071959
BAC009S0002W0350.wav,119,2.38,1,1,-44.381481,0.07523511,6.1785836,249.24856,438.33003,350,0.0034453728,0.34284937,0.059513405,-0.14555584,1.226971,66.799575,32.355478,0.11706577,0.34721212,0.38066965,148.77463,0.98155242
BAC009S0002W0350.wav,120,2.4,1,1,-44.40597,0.10031348,6.7258462,337.64779,774.48935,450,0.0071144377,0.38146813,0.074617807,-0.024488186,0.55693035,62.652198,35.048486,0.13331943,0.83307738,1.33292,150.58629,0.97217156
BAC009S0002W0350.wav,121,2.42,1,1,-45.114773,0.090909091,7.3120232,321.37155,640.0991,600,0.0094620574,0.39498941,0.13275427,-0.70880334,0.63680854,67.610546,29.952824,0.3560506,1.2999036,0.78067586,152.76092,0.95367415
BAC009S0002W0350.wav,122,2.44,1,1,-46.199589,0.14106583,7.6448097,429.10374,992.3375,1850,0.012504804,0.39646673,0.091039097,-1.0848162,0.8163982,72.8394,21.114559,2.1617929,1.8057353,2.0785125,157.45617,0.89860006
BAC009S0002W0350.wav,123,2.46,1,0,-45.749437,0.087774295,8.1701962,498.96012,840.94148,2050,0.010377231,0.50313511,0.30450189,0.45015215,0.87936066,42.9911,49.760216,1.9431703,4.0280066,1.2775071,,0
BAC009S0002W0350.wav,124,2.48,1,0,-43.459683,0.065830721,7.3699469,346.68746,725.23414,700,0.012505128,0.36612839,0.30056972,2.2897538,0.85609867,76.874023,19.761859,1.3596878,0.90158306,1.1028467,,0
BAC009S0002W0350.wav,125,2.5,1,1,-39.032394,0.028213166,5.8216554,212.43757,326.66762,350,0.0016535431,0.25382872,0.11526347,4.4272896,1.858924,92.558446,6.6895463,0.47764037,0.042280964,0.23208647,178.27046,0.95161646
BAC009S0002W0350.wav,126,2.52,1,1,-40.252257,0.021943574,4.9534261,201.63754,159.3338,350,0.00060394288,0.21971706,0.11876293,-1.2198633,2.1901932,94.234933,5.5267863,0.16170462,0.029470847,0.047104898,182.50059,0.96673668
BAC009S0002W0350.wav,127,2.54,1,1,-44.715318,0.037617555,7.2556098,286.77431,261.36635,400,0.0015562642,0.3438299,0.37456086,-4.4630612,2.200726,57.541935,42.113154,0.14610306,0.050554893,0.14825361,187.13524,0.95545594
BAC009S0002W0350.wav,128,2.56,1,1,-45.818671,0.034482759,6.9205309,263.18189,167.85671,400,0.00072538834,0.33220999,0.13716071,-1.1033527,2.2849484,59.389068,40.469464,0.072804419,0.02190264,0.046760844,187.18345,0.8837344
BAC009S0002W0350.wav,129,2.58,1,1,-41.047865,0.084639498,8.1235004,661.01507,1628.8905,6300,0.015195715,0.27529059,0.37590217,4.7708062,2.4307989,91.738739,0.39546735,0.15352099,0.13252903,7.5797432,188.41439,0.85512538
BAC009S0002W0350.wav,130,2.6,1,0,-41.082394,0.49529781,10.171028,4646.3351,2790.1963,7150,0.08173232,0.70048968,0.50446719,-0.034528907,2.5206416,25.744719,0.54618382,0.13713874,4.2505734,69.321385,,0
BAC009S0002W0350.wav,131,2.62,1,0,-43.338069,0.53918495,10.80389,3648.6543,2731.0994,7050,0.18293883,0.74114777,0.14324986,-2.2556756,2.4442021,30.860802,1.3881054,0.72308656,15.34173,51.686275,,0
BAC009S0002W0350.wav,132,2.64,1,0,-46.117273,0.48589342,9.0255838,4193.4628,2337.8128,7250,0.15951862,0.78321031,0.1627688,-2.7792037,2.4337632,14.716443,1.4319675,0.84759059,31.858269,51.14573,,0
BAC009S0002W0350.wav,133,2.66,1,0,-47.918009,0.10971787,11.215721,867.114,1522.0586,3950,0.06416046,0.48419198,0.39320707,-1.8007363,2.7408603,68.9223,13.135429,1.1842227,12.008717,4.7493308,,0
BAC009S0002W0350.wav,134,2.68,1,0,-47.471297,0.12225705,12.203267,665.60042,1227.8577,2950,0.055811891,0.50457243,0.11960131,0.44671242,3.0176651,60.440374,28.132203,2.0224935,6.6103722,2.7945572,,0
BAC009S0002W0350.wav,135,2.7,1,0,-44.10239,0.084639498,9.0169076,433.30128,695.11966,1800,0.013634096,0.472023,0.19058493,3.3689068,2.5899276,58.464266,33.890737,5.890884,1.0464711,0.70764192,,0
BAC009S0002W0350.wav,136,2.72,1,0,-45.376381,0.078369906,10.971074,688.70935,828.01392,1800,0.015885994,0.56351409,0.30609432,-1.273991,2.2447857,24.458424,60.588788,12.575541,1.1050573,1.2721895,,0
BAC009S0002W0350.wav,137,2.74,1,0,-46.294447,0.10971787,9.9648481,759.76954,978.69749,1850,0.015734292,0.57261402,0.09571494,-0.91806571,2.2953689,22.057914,61.108226,13.610386,1.108662,2.1148128,,0
BAC009S0002W0350.wav,138,2.7600000000000002,1,0,-48.872716,0.081504702,9.2948857,534.69987,723.87282,1150,0.010834628,0.50125192,0.17869698,-2.5782689,2.5876164,21.567308,72.701421,3.9508232,0.52244059,1.2580075,,0
BAC009S0002W0350.wav,139,2.7800000000000002,1,0,-49.406942,0.087774295,9.5207049,328.29106,437.65572,550,0.0037477594,0.42253077,0.3159331,-0.53422634,2.4710764,50.84373,46.722038,0.77411062,1.3840626,0.27605925,,0
BAC009S0002W0350.wav,140,2.8000000000000003,1,1,-45.805185,0.021943574,7.8780527,246.86544,286.68223,400,0.0019177478,0.33248075,0.16188458,3.6017571,1.8629487,66.42874,32.786793,0.44939376,0.17606347,0.15901001,168.05088,0.91562047
BAC009S0002W0350.wav,141,2.82,1,1,-41.502963,0.021943574,6.4774871,189.91451,125.51535,350,0.00031899326,0.24825112,0.20068642,4.3022217,2.2188393,89.645896,10.249719,0.048285696,0.029843422,0.02625574,170.01009,0.97415923
BAC009S0002W0350.wav,142,2.84,1,1,-39.175053,0.021943574,4.8252467,177.16962,56.142191,200,5.3717711e-05,0.19773327,0.088805174,2.3279106,3.0815693,97.341567,2.6436356,0.010402953,0.0016241741,0.00276977,170.78839,0.98846836
BAC009S0002W0350.wav,143,2.86,1,1,-40.792659,0.021943574,5.338163,169.07956,49.73145,200,4.5847817e-05,0.19465094,0.024132474,-1.6176065,3.2789428,98.760851,1.2293633,0.006883634,0.0021254489,0.00077625319,171.78582,0.98797625
BAC009S0002W0350.wav,144,2.88,1,1,-45.739786,0.10344828,8.7236269,376.39784,737.02462,1600,0.029466997,0.34924797,0.16735594,-4.947127,3.1818119,85.949072,6.0573395,3.7968902,3.4910776,0.70562019,174.42802,0.91745826
BAC009S0002W0350.wav,145,2.9,1,0,-42.71308,0.07523511,9.6586317,358.53885,480.73284,700,0.010475137,0.42666363,0.36176891,3.0267062,3.235058,60.561628,35.675882,2.5759818,0.8043784,0.3821298,,0
BAC009S0002W0350.wav,146,2.92,1,0,-38.6577,0.05015674,6.5931423,373.25459,353.35646,550,0.0046689601,0.35625053,0.56865607,4.05538,3.6663202,19.830709,77.743759,2.012616,0.19689521,0.21602069,,0
BAC009S0002W0350.wav,147,2.94,1,1,-37.911833,0.043887147,7.5680212,341.07993,301.31905,550,0.0036527726,0.42523093,0.29703182,0.74586676,3.9680072,40.340236,57.300946,2.0404273,0.21544742,0.10294305,171.92022,0.89656288
BAC009S0002W0350.wav,148,2.96,1,0,-39.793438,0.059561129,8.7696315,457.02226,320.76222,1150,0.0037527759,0.43551581,0.30120763,-1.8816045,3.5503542,16.645247,78.191144,4.6535289,0.44839436,0.06168627,,0
BAC009S0002W0350.wav,149,2.98,1,0,-41.723453,0.078369906,8.6690051,608.30025,460.7117,1300,0.0044523092,0.4813727,0.19374543,-1.9300156,2.601215,5.1725092,75.277812,18.523526,0.85671111,0.16944191,,0
BAC009S0002W0350.wav,150,3.0,1,0,-43.944148,0.11598746,10.648074,800.14281,582.56212,1350,0.0095981139,0.57183339,0.22953763,-2.220695,2.3305597,6.4779154,57.073838,34.954114,1.0345655,0.45956755,,0
BAC009S0002W0350.wav,151,3.02,1,0,-44.340316,0.072100313,8.8227638,433.17679,366.64695,1200,0.0017269428,0.54005751,0.28603554,-0.39616737,2.5160657,42.440032,46.046793,11.29077,0.19680141,0.025603333,,0
BAC009S0002W0350.wav,152,3.04,1,0,-49.189791,0.053291536,7.6040455,301.26732,286.1661,850,0.001510535,0.42661423,0.26679303,-4.8494756,3.2775228,70.043388,25.625397,4.1600118,0.14573101,0.025472197,,0
BAC009S0002W0350.wav,153,3.06,1,0,-49.907587,0.056426332,9.1699181,281.11004,227.34669,650,0.0013010841,0.42320857,0.13749464,-0.7177957,3.8913235,63.237044,34.914705,1.7582009,0.074538446,0.015512152,,0
BAC009S0002W0350.wav,154,3.08,0,0,-55.345576,0.040752351,6.1746741,386.44063,240.28905,650,0.0022316188,0.40364272,0.50806198,-5.4379888,5.2874433,16.191609,81.990252,1.6224104,0.15837646,0.037351651,,0
BAC009S0002W0350.wav,155,3.1,0,0,-54.964133,0.018808777,5.7932312,221.55211,282.95359,650,0.0028609674,0.44835333,0.50632071,0.38144289,6.1194451,74.120235,23.597233,2.1894582,0.040284388,0.052789183,,0
BAC009S0002W0350.wav,156,3.12,0,0,-54.464471,0.018808777,6.162883,261.40752,261.78613,550,0.0027580528,0.39092238,0.45063827,0.49966202,6.1690833,70.160132,28.987126,0.71773384,0.031419579,0.10358884,,0
BAC009S0002W0350.wav,157,3.14,0,0,-55.374122,0.021943574,5.40579,147.21435,209.66645,450,0.0022374002,0.32500604,0.52642319,-0.9096511,5.7626315,89.553924,9.8244115,0.51072652,0.056599998,0.054337749,,0
BAC009S0002W0350.wav,158,3.16,0,0,-56.469135,0.018808777,6.2465637,95.733002,143.25311,250,0.0012900319,0.2578472,0.24686231,-1.095013,5.2770901,97.101519,2.7493835,0.083623194,0.041773643,0.023700612,,0
BAC009S0002W0350.wav,159,3.18,0,0,-56.012859,0,4.78871,77.618724,259.27065,350,0.0052278421,0.1898221,0.21865696,0.45627638,4.5755485,94.750708,4.1026186,0.95278237,0.075510023,0.11838088,,0
BAC009S0002W0350.wav,160,3.2,0,0,-51.965479,0.05015674,12.685481,518.60205,346.16477,800,0.0052051821,0.48868278,0.8281131,4.0473793,3.7149325,3.3448122,95.159441,1.1204718,0.17145664,0.20381806,,0
BAC009S0002W0350.wav,161,3.22,0,0,-53.404391,0.047021944,8.1037922,490.17859,376.67158,850,0.0035572941,0.47740681,0.38453469,-1.4389116,2.4192943,24.372986,75.021057,0.31326562,0.12124103,0.17145059,,0
BAC009S0002W0350.wav,162,3.24,1,0,-42.731331,0.05015674,7.0862776,441.55557,277.38695,900,0.00077084141,0.42619866,0.2881126,10.67306,3.9300686,9.6859927,89.787514,0.31920315,0.088763555,0.11852662,,0
BAC009S0002W0350.wav,163,3.2600000000000002,1,0,-42.348485,0.043887147,7.6314165,418.70937,313.0252,950,0.0016152025,0.44198304,0.40345979,0.38284567,5.0358546,30.832305,64.204145,4.6847602,0.17022291,0.10856656,,0
BAC009S0002W0350.wav,164,3.2800000000000002,1,0,-44.858907,0.10344828,11.135983,674.98069,627.33303,1000,0.0047791516,0.50856316,0.27665813,-2.5104212,5.3746012,21.362547,60.215477,17.062782,0.58095607,0.7782378,,0
BAC009S0002W0350.wav,165,3.3000000000000003,1,0,-43.897741,0.11285266,9.5063428,860.83989,587.50349,1000,0.0034941501,0.43324496,0.26322321,0.96116544,5.6310241,2.0511777,76.956937,19.752248,0.41331098,0.82632592,,0
BAC009S0002W0350.wav,166,3.3200000000000003,1,0,-47.429866,0.097178683,8.2950391,783.96912,793.38323,1100,0.0064003418,0.53159657,0.26714485,-3.5321253,5.4859649,21.642808,61.009528,15.485416,0.42811803,1.4341292,,0
BAC009S0002W0350.wav,167,3.34,1,0,-45.774875,0.07523511,7.9926836,457.50945,560.09308,1050,0.003616126,0.51085932,0.28276121,1.6549915,5.1975006,51.924668,40.500928,6.8203944,0.22565711,0.52835219,,0
BAC009S0002W0350.wav,168,3.36,1,1,-47.257551,0.043887147,6.6345496,298.58854,412.27076,800,0.0027772103,0.39855081,0.21283096,-1.4826765,4.4664792,70.704828,25.029883,3.8964239,0.097550443,0.27131468,153.73328,0.87315426
BAC009S0002W0350.wav,169,3.38,1,1,-48.766457,0.031347962,4.7348027,224.6436,339.64658,450,0.0026057407,0.32538848,0.087724585,-1.5089055,3.5265584,80.000697,18.67874,0.95348716,0.1429277,0.22414754,152.69676,0.93793568
BAC009S0002W0350.wav,170,3.4,0,0,-50.630525,0.037617555,6.9702953,231.43033,367.98325,600,0.0022544362,0.33045014,0.055661637,-1.8640679,3.3510422,79.799122,18.235641,1.6065275,0.1225654,0.23614471,,0
BAC009S0002W0350.wav,171,3.42,0,0,-50.6591,0.02507837,7.1589832,202.38034,245.54765,350,0.001247083,0.29366205,0.070361231,-0.028574732,2.869177,81.27219,18.255215,0.2639295,0.099136115,0.10952934,,0
BAC009S0002W0350.wav,172,3.44,0,0,-51.268022,0.018808777,7.1516263,194.04922,188.36099,300,0.00071122436,0.29519416,0.077988434,-0.6089221,2.9097583,83.875701,15.918963,0.12295614,0.01873396,0.063645742,,0
BAC009S0002W0350.wav,173,3.46,0,0,-53.42304,0.068965517,10.234559,621.31152,809.11538,1900,0.034702694,0.54351869,0.31873653,-2.1550187,2.9260338,45.226572,31.53516,19.094735,3.4488785,0.6946541,,0
BAC009S0002W0350.wav,174,3.48,0,0,-52.569437,0.39811912,8.1055597,3068.5969,2697.8463,6650,0.13475976,0.74379464,0.27311563,0.85360343,2.9080694,32.461576,5.8165144,8.0388026,15.800588,37.882519,,0
BAC009S0002W0350.wav,175,3.5,1,0,-45.422666,0.087774295,8.7203774,428.18099,396.0475,1400,0.0041432722,0.41352603,0.41557256,7.1467711,2.6568603,29.320285,62.107165,8.0569382,0.40354335,0.11206846,,0
BAC009S0002W0350.wav,176,3.52,1,0,-42.851321,0.059561129,6.8957324,341.17735,383.19028,700,0.0026457518,0.38969597,0.41771002,2.5713448,3.2674971,40.60186,54.709348,4.2233548,0.24145873,0.22397839,,0
BAC009S0002W0350.wav,177,3.54,1,1,-41.366506,0.053291536,7.2755929,333.09374,350.72161,650,0.0017231368,0.37683593,0.072474756,1.4848151,3.8920011,37.725274,58.520395,3.4566505,0.067853834,0.22982678,170.25933,0.94068593
BAC009S0002W0350.wav,178,3.56,1,1,-39.101644,0.047021944,5.707006,283.19851,224.19517,400,0.00080707708,0.34120511,0.063135024,2.2648616,4.7992621,44.547663,54.761994,0.54194436,0.062065695,0.086333876,171.42911,0.97061606
BAC009S0002W0350.wav,179,3.58,1,1,-40.178336,0.047021944,7.0039147,275.94148,190.09802,400,0.00042108442,0.32774242,0.029364147,-1.0766912,5.2609402,45.884156,53.909974,0.099508543,0.049237928,0.057123355,172.31873,0.98714728
BAC009S0002W0350.wav,180,3.6,1,1,-39.683262,0.040752351,6.2762238,293.0316,166.87228,400,0.00041519851,0.3310751,0.063261125,0.49507385,5.4736332,38.775956,61.073337,0.084719496,0.033421501,0.032565983,174.34162,0.98789519
BAC009S0002W0350.wav,181,3.62,1,1,-41.234449,0.047021944,7.3688121,313.05347,187.44892,850,0.00030332307,0.34148035,0.067528464,-1.5511875,5.3401703,40.284225,59.623041,0.044976396,0.028741564,0.019016501,176.03132,0.98978352
BAC009S0002W0350.wav,182,3.64,1,1,-39.748453,0.043887147,5.4400419,317.58024,109.7038,400,0.00011895785,0.30227414,0.17590862,1.4859958,5.0349817,26.957222,73.007115,0.015997136,0.013918393,0.0057468388,178.94348,0.90352256
BAC009S0002W0350.wav,183,3.66,1,0,-44.329059,0.040752351,6.2757378,265.55304,126.86462,400,0.00027526165,0.38436507,0.38260126,-4.5806059,3.8537547,60.895823,38.983354,0.097822682,0.0098978453,0.013102728,,0
BAC009S0002W0350.wav,184,3.68,1,0,-45.563651,0.047021944,7.0981871,281.02367,133.18085,400,0.00018256805,0.34089145,0.25612693,-1.2345913,2.3168826,52.088388,47.502084,0.40096731,0.004069029,0.0044910948,,0
BAC009S0002W0350.wav,185,3.7,1,0,-47.944528,0.040752351,8.8575573,296.83984,132.4068,400,0.0002866304,0.32763307,0.41908249,-2.3808777,2.7736051,27.092812,72.677397,0.21185502,0.0033648008,0.014571382,,0
BAC009S0002W0350.wav,186,3.72,0,0,-54.400573,0.031347962,7.496809,229.55841,240.18633,400,0.0019823625,0.370639,0.47818349,-6.4560451,4.6045337,67.312969,32.15598,0.35410071,0.11321423,0.063735916,,0
BAC009S0002W0350.wav,187,3.74,0,0,-57.801453,0.040752351,9.3608878,342.16274,252.32251,400,0.002277545,0.27928192,0.60967401,-3.4008794,6.2430035,10.033764,89.649862,0.087236469,0.11672363,0.11241431,,0
BAC009S0002W0350.wav,188,3.7600000000000002,0,0,-51.413177,0.018808777,6.9492999,263.18857,490.71816,300,0.0019937477,0.311172,0.65636686,6.3882756,6.1722582,65.094214,34.240122,0.032111333,0.14292685,0.49062604,,0
BAC009S0002W0350.wav,189,3.7800000000000002,1,0,-49.399912,0.037617555,7.7181883,323.65539,792.95399,350,0.004883131,0.25427843,0.71544052,2.0132655,5.8812865,91.799999,5.7492166,0.066158009,1.0808654,1.3037608,,0
BAC009S0002W0350.wav,190,3.8000000000000003,1,1,-44.53002,0.056426332,7.5700804,311.03198,677.90355,250,0.0052207302,0.22491233,0.17427011,4.8698917,5.4280785,95.736789,1.9686774,0.080804519,1.2547704,0.95895912,208.03564,0.93061703
BAC009S0002W0350.wav,191,3.8200000000000003,1,1,-39.541845,0.078369906,7.7596953,347.3833,558.89405,450,0.004196571,0.33852476,0.28041326,4.988175,5.6470448,67.113546,30.872402,0.54722626,0.81561942,0.65120602,211.15338,0.93659954
BAC009S0002W0350.wav,192,3.84,1,1,-37.673342,0.12225705,7.7133582,537.67352,654.14477,1850,0.011536673,0.44888149,0.20802787,1.8685028,5.956521,42.594378,46.335255,9.3046178,1.2524301,0.51331927,206.28502,0.91274213
BAC009S0002W0350.wav,193,3.86,1,0,-36.250961,0.094043887,8.7646844,562.83094,609.97424,1500,0.012401517,0.46911682,0.26963453,1.422381,6.7888175,53.911085,32.685144,11.217178,1.7050648,0.48152847,,0
